timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-08-01T00:04:48.102621+07:00,Vinh,58,/dl/web/weather/ic-weather-04n.svg,13.2 km/h,74%
2025-08-01T01:02:32.155157+07:00,Vinh,58,/dl/web/weather/ic-weather-04n.svg,10.0 km/h,76%
2025-08-01T02:03:54.006083+07:00,Vinh,58,/dl/web/weather/ic-weather-04n.svg,8.5 km/h,78%
2025-08-01T03:02:18.654433+07:00,Vinh,66,/dl/web/weather/ic-weather-04n.svg,8.2 km/h,79%
2025-08-01T04:02:22.207142+07:00,Vinh,58,/dl/web/weather/ic-weather-04n.svg,8.0 km/h,79%
2025-08-01T05:02:17.214534+07:00,Vinh,39,/dl/web/weather/ic-weather-04n.svg,8.5 km/h,79%
2025-08-01T06:02:14.252255+07:00,Vinh,33,/dl/web/weather/ic-weather-04d.svg,7.4 km/h,80%
2025-08-01T07:06:35.145962+07:00,Vinh,44,/dl/web/weather/ic-weather-04d.svg,6.3 km/h,82%
2025-08-01T08:30:57.718540+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,6.6 km/h,79%
2025-08-01T09:48:04.697775+07:00,Vinh,66,/dl/web/weather/ic-weather-04d.svg,11.3 km/h,72%
2025-08-01T10:36:38.805596+07:00,Vinh,58,/dl/web/weather/ic-weather-04d.svg,12.6 km/h,68%
2025-08-01T11:23:45.352828+07:00,Vinh,58,/dl/web/weather/ic-weather-04d.svg,12.4 km/h,62%
2025-08-01T12:10:41.758050+07:00,Vinh,58,/dl/web/weather/ic-weather-04d.svg,13.2 km/h,56%
2025-08-01T13:03:42.554615+07:00,Vinh,53,/dl/web/weather/ic-weather-04d.svg,19.2 km/h,54%
2025-08-13T15:02:52.058755+07:00,Vinh,66,/dl/web/weather/ic-weather-10d.svg,66.0 km/h,66%
2025-08-13T15:14:00.663638+07:00,Vinh,62,/dl/web/weather/ic-weather-10d.svg,62.0 km/h,62%
2025-08-13T16:13:05.164195+07:00,Vinh,69,/dl/web/weather/ic-weather-04d.svg,69.0 km/h,69%
2025-08-13T17:11:00.757557+07:00,Vinh,77,/dl/web/weather/ic-weather-04d.svg,77.0 km/h,77%
2025-08-13T18:09:16.389454+07:00,Vinh,77,/dl/web/weather/ic-weather-03d.svg,77.0 km/h,77%
2025-08-13T19:18:44.828013+07:00,Vinh,88,/dl/web/weather/ic-weather-03n.svg,88.0 km/h,88%
2025-08-13T20:29:33.439348+07:00,Vinh,79,/dl/web/weather/ic-weather-04n.svg,79.0 km/h,79%
2025-08-13T21:11:37.851579+07:00,Vinh,79,/dl/web/weather/ic-weather-04n.svg,79.0 km/h,79%
2025-08-13T22:09:09.677098+07:00,Vinh,99,/dl/web/weather/ic-weather-04n.svg,99.0 km/h,99%
2025-08-13T23:09:03.049105+07:00,Vinh,68,/dl/web/weather/ic-weather-04n.svg,68.0 km/h,68%
2025-08-14T00:07:58.378870+07:00,Vinh,66,/dl/web/weather/ic-weather-04n.svg,66.0 km/h,66%
2025-08-14T01:14:35.184403+07:00,Vinh,86,/dl/web/weather/ic-weather-04n.svg,86.0 km/h,86%
2025-08-14T02:08:29.446634+07:00,Vinh,86,/dl/web/weather/ic-weather-04n.svg,86.0 km/h,86%
2025-08-14T03:10:45.631886+07:00,Vinh,82,/dl/web/weather/ic-weather-04n.svg,82.0 km/h,82%
2025-08-14T04:08:48.304447+07:00,Vinh,82,/dl/web/weather/ic-weather-04n.svg,82.0 km/h,82%
2025-08-14T05:10:18.267466+07:00,Vinh,71,/dl/web/weather/ic-weather-04n.svg,71.0 km/h,71%
2025-08-14T06:09:34.266287+07:00,Vinh,71,/dl/web/weather/ic-weather-04d.svg,71.0 km/h,71%
2025-08-14T07:46:19.960292+07:00,Vinh,71,/dl/web/weather/ic-weather-04d.svg,71.0 km/h,71%
2025-08-14T09:44:02.532776+07:00,Vinh,75,/dl/web/weather/ic-weather-04d.svg,75.0 km/h,75%
2025-08-14T10:45:25.956895+07:00,Vinh,66,/dl/web/weather/ic-weather-04d.svg,66.0 km/h,66%
2025-08-14T11:20:49.370119+07:00,Vinh,58,/dl/web/weather/ic-weather-04d.svg,58.0 km/h,58%
2025-08-14T12:12:05.493776+07:00,Vinh,55,/dl/web/weather/ic-weather-04d.svg,55.0 km/h,55%
2025-08-14T13:15:24.466349+07:00,Vinh,50,/dl/web/weather/ic-weather-04d.svg,50.0 km/h,50%
2025-08-14T14:28:56.248134+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,60.0 km/h,54%
2025-08-14T14:36:50.876028+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,60.0 km/h,54%
2025-08-14T14:44:23.291411+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,3.8 km/h,54%
2025-08-14T14:46:46.745571+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,3.8 km/h,54%
2025-08-14T14:51:30.795076+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,3.8 km/h,54%
2025-08-14T15:02:43.078272+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,3.8 km/h,54%
2025-08-14T15:14:15.622425+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,5.5 km/h,55%
2025-08-14T16:13:18.046403+07:00,Vinh,60,/dl/web/weather/ic-weather-04d.svg,6.0 km/h,60%
2025-08-14T17:11:02.512581+07:00,Vinh,66,/dl/web/weather/ic-weather-04d.svg,7.0 km/h,69%
2025-08-14T18:09:12.288970+07:00,Vinh,66,/dl/web/weather/ic-weather-04d.svg,12.6 km/h,79%
2025-08-14T19:19:00.476182+07:00,Vinh,68,/dl/web/weather/ic-weather-04n.svg,7.8 km/h,79%
2025-08-14T20:29:00.527798+07:00,Vinh,68,/dl/web/weather/ic-weather-04n.svg,6.8 km/h,79%
2025-08-14T21:10:07.889710+07:00,Vinh,68,/dl/web/weather/ic-weather-10n.svg,4.7 km/h,81%
